event_id,source_date,source_headline,source_id,source_office_id
389890,26.03.2021,"TCG spokesperson confirms death of four soldiers of Ukrainian Armed Forces in Donetsk region",11577,23000
389890,27.03.2021,Shumy,11578,23054
389890,27.03.2021,Shumy,11579,23054
389890,27.03.2021,Shumy,11580,23054
389890,28.03.2021,Shumy,11581,23014
389890,28.03.2021,Shumy,11582,23014
389890,28.03.2021,Shumy,11583,23014
389890,29.03.2021,Shumy,11584,23014
389890,29.03.2021,Shumy,11585,23014
389890,29.03.2021,Shumy,11586,23014
389890,30.03.2021,Shumy,11587,23014
389890,30.03.2021,Shumy,11588,23014
389890,30.03.2021,Shumy,11589,23014
396640,1.05.2021,"Ukraine April 2021",11590,23014
396640,6.05.2021,"Conflict-related civilian casualties in Ukraine1",11591,23014
389906,3.04.2021,"Ukrainian soldier killed amid fresh tensions in east",11592,23014
389906,3.04.2021,"Ukrainian soldier killed amid fresh tensions in east",11593,23039
389906,3.04.2021,"Ukrainian soldier killed amid fresh tensions in east",11594,23032
389906,8.04.2021,"Minimize Civilian Harm in Eastern Ukraine Conflict Potential Escalation in Hostilities Requires Focus on Civilian Protection",11595,23000
389906,8.04.2021,"Minimize Civilian Harm in Eastern Ukraine Conflict Potential Escalation in Hostilities Requires Focus on Civilian Protection",11596,23000
389906,8.04.2021,"Minimize Civilian Harm in Eastern Ukraine Conflict Potential Escalation in Hostilities Requires Focus on Civilian Protection",11597,23000
389906,6.04.2021,"Ukraine dismisses 'fake' story about boy 'killed' by drone",11598,23020
389906,6.04.2021,"Ukraine dismisses 'fake' story about boy 'killed' by drone",11599,23020
389906,6.04.2021,"Ukraine dismisses 'fake' story about boy 'killed' by drone",11600,23020
389906,6.04.2021,"Foreign Ministry: Fakes about murdered children are integral part of Russian psychological operations against Ukraine",11601,23019
389906,6.04.2021,"Foreign Ministry: Fakes about murdered children are integral part of Russian psychological operations against Ukraine",11602,23019
389906,6.04.2021,"Foreign Ministry: Fakes about murdered children are integral part of Russian psychological operations against Ukraine",11603,23019
389906,6.04.2021,"OSCE Special Monitoring Mission to Ukraine (SMM) Daily Report 78/2021 issued on 6 April 2021",11604,23054
389906,6.04.2021,"OSCE Special Monitoring Mission to Ukraine (SMM) Daily Report 78/2021 issued on 6 April 2021",11605,23054
389906,6.04.2021,"OSCE Special Monitoring Mission to Ukraine (SMM) Daily Report 78/2021 issued on 6 April 2021",11606,23054
420050,9.04.2021,NULL,11607,23040
389909,5.04.2021,"Ukrainian soldier killed near Shumy in Donbas",11608,23040
389909,5.04.2021,"Ukrainian soldier killed near Shumy in Donbas",11609,23040
389909,5.04.2021,"Serhiy Sulyma",11610,23055
389909,5.04.2021,"Serhiy Sulyma",11611,23054
389909,3.04.2021,"Ukrainian soldier killed amid fresh tensions in east",11612,23054
389909,3.04.2021,"Ukrainian soldier killed amid fresh tensions in east",11613,23014
396536,6.04.2021,"Andriy Horlaty",11614,23014
396535,6.04.2021,"Two Ukrainian soldiers reported killed in Donbas",11615,23000
396535,6.04.2021,"Two Ukrainian soldiers reported killed in Donbas",11616,23000
396535,6.04.2021,"Two Ukrainian soldiers killed in eastern Ukraine: military",11617,23014
396535,6.04.2021,"Two Ukrainian soldiers killed in eastern Ukraine: military",11618,23019
396535,7.04.2021,"Vladyslav Moroz",11619,23019
396535,7.04.2021,"Vladyslav Moroz",11620,23001
395587,6.04.2021,"Two Ukrainian soldiers reported killed in Donbas",11621,23001
395587,6.04.2021,"Two Ukrainian soldiers reported killed in Donbas",11622,23063
395587,6.04.2021,"Two Ukrainian soldiers killed in eastern Ukraine: military",11623,23063
395587,6.04.2021,"Two Ukrainian soldiers killed in eastern Ukraine: military",11624,23019
395587,7.04.2021,"Ivan Kozhemaika",11625,23019
395587,7.04.2021,"Ivan Kozhemaika",11626,23001
395613,6.04.2021,"Two Ukrainian servicemen killed in Donbas on Tuesday -East tactical group",11627,23001
395613,6.04.2021,"Two Ukrainian servicemen killed in Donbas on Tuesday -East tactical group",11628,23014
395613,6.04.2021,"Two Ukrainian servicemen killed in Donbas on Tuesday -East tactical group",11629,23014
395613,7.04.2021,"Two Ukrainian soldiers killed in Donbas",11630,23054
395613,7.04.2021,"Two Ukrainian soldiers killed in Donbas",11631,23054
395613,7.04.2021,"Two Ukrainian soldiers killed in Donbas",11632,23054
395613,10.04.2021,"Volodymyr Shpak",11633,23019
395613,10.04.2021,"Volodymyr Shpak",11634,23019
395613,10.04.2021,"Volodymyr Shpak",11635,23019
395615,7.04.2021,"Two Ukrainian soldiers killed in Donbas",11636,23014
395615,7.04.2021,"Two Ukrainian soldiers killed in Donbas",11637,23014
395615,7.04.2021,"Two Ukrainian soldiers killed in Donbas",11638,23014
395615,6.04.2021,"Two Ukrainian servicemen killed in Donbas on Tuesday -East tactical group",11639,23019
395615,6.04.2021,"Two Ukrainian servicemen killed in Donbas on Tuesday -East tactical group",11640,23019
395615,6.04.2021,"Two Ukrainian servicemen killed in Donbas on Tuesday -East tactical group",11641,23019
395615,9.04.2021,"Maksym Steblianko",11642,23054
395615,9.04.2021,"Maksym Steblianko",11643,23054
395615,9.04.2021,"Maksym Steblianko",11644,23054
395632,8.04.2021,"Russian-occupation forces violate ceasefire in Donbas five times- one Ukrainian soldier sustained injuries incompatible with life - JFO HQ",11645,23014
395632,8.04.2021,"Russian-occupation forces violate ceasefire in Donbas five times- one Ukrainian soldier sustained injuries incompatible with life - JFO HQ",11646,23014
395632,12.04.2021,"Denys Yushko",11647,23014
395632,12.04.2021,"Denys Yushko",11648,23054
401599,9.05.2021,"Euromaidan Press @EuromaidanPress ? May 9",11649,23054
401599,8.05.2021,"Two wounded Ukrainian soldiers die in hospital",11650,23014
395643,11.04.2021,"Ukraine says 1 soldier killed in east as tensions rise",11651,23014
395645,12.04.2021,"Two Ukrainian soldiers killed in war-torn separatist east",11652,23014
395645,12.04.2021,"Two Ukrainian soldiers killed in war-torn separatist east",11653,23019
395645,12.04.2021,"Two Ukrainian soldiers killed in war-torn separatist east",11654,23003
395645,14.04.2021,"Yaroslav Karliychuk",11655,23000
395645,14.04.2021,"Yaroslav Karliychuk",11656,23000
395645,14.04.2021,"Yaroslav Karliychuk",11657,23000
395646,15.04.2021,"Oleksiy Mamchiy",11658,23014
395646,15.04.2021,"Oleksiy Mamchiy",11659,23014
395646,13.04.2021,"Armed Forces soldier killed in grenade explosion in Donbas- two more wounded - JFO HQ",11660,23014
395646,13.04.2021,"Armed Forces soldier killed in grenade explosion in Donbas- two more wounded - JFO HQ",11661,23014
395646,14.04.2021,"Ukraine says one soldier killed- three wounded in Donbas",11662,23014
395646,14.04.2021,"Ukraine says one soldier killed- three wounded in Donbas",11663,23054
395682,19.04.2021,"Ukrainian soldier killed in war-torn separatist east",11664,23054
395682,19.04.2021,"Ukrainian soldier killed in war-torn separatist east",11665,23019
395682,19.04.2021,"David Shartava",11666,23019
395682,19.04.2021,"David Shartava",11667,23000
395686,21.04.2021,"Two DPR military servicemen killed in shelling by Ukrainian troops",11668,23000
395689,22.04.2021,"Ukraine's Armed Forces soldier killed in Donbas by Russian-occupation forces - task force",11669,23014
395689,22.04.2021,"Ukraine's Armed Forces soldier killed in Donbas by Russian-occupation forces - task force",11670,23014
395689,22.04.2021,"Ukraine's Armed Forces soldier killed in Donbas by Russian-occupation forces - task force",11671,23028
395689,23.04.2021,"Ukrainian soldier reported killed in Donbas",11672,23054
395689,23.04.2021,"Ukrainian soldier reported killed in Donbas",11673,23054
395689,23.04.2021,"Ukrainian soldier reported killed in Donbas",11674,23054
395689,23.04.2021,"Oleksandr Lutsyk",11675,23019
395689,23.04.2021,"Oleksandr Lutsyk",11676,23019
395689,23.04.2021,"Oleksandr Lutsyk",11677,23019
396541,28.04.2021,"Ivan Kovaliovsky",11678,23014
401598,8.05.2021,"Two wounded Ukrainian soldiers die in hospital",11679,23014
401598,10.05.2021,"Euromaidan Press @EuromaidanPress ? May 10",11680,23014
420036,14.05.2021,NULL,11681,23014
395704,4.05.2021,"Rebels accuse Ukraine of killing militant- truce breaches",11682,23019
395704,4.05.2021,"Ukrainian military?s attack kills DPR military serviceman - agency",11683,23014
401592,5.05.2021,"Law enforcement officers start criminal proceedings on explosion at cemetery in Verkhniotoretske",11684,23057
402791,7.06.2021,"Euromaidan Press @EuromaidanPress ? May 7",11685,23019
401594,6.05.2021,"Ukraine says one soldier killed- another wounded in Donbas",11686,23028
401594,8.05.2021,"Euromaidan Press @EuromaidanPress ? May 8",11687,23054
401595,8.05.2021,"Euromaidan Press @EuromaidanPress ? May 8",11688,23014
401595,7.05.2021,"Ukraine reports two soldiers killed- 16 truce breaches",11689,23019
401597,7.05.2021,"Three DPR servicemen killed by Ukrainian Armed Forces",11690,23014
401600,8.05.2021,"Civilian man killed in Kiev forces? shelling of Donetsk suburb",11691,23014
401600,18.05.2021,"OSCE Special Monitoring Mission to Ukraine (SMM) Daily Report 113/2021 issued on 18 May 2021",11692,23019
401602,11.05.2021,"DPR militia killed- two wounded in shelling from Kiev troops - People?s Militia",11693,23028
401602,12.05.2021,"One militiaman killed- two wounded in Ukrainian army?s bombardment of Donetsk Republic",11694,23028
401604,14.05.2021,"Ukrainian serviceman killed in Donbas",11695,23064
401604,15.05.2021,"Euromaidan Press @EuromaidanPress ? May 15",11696,23028
420035,21.05.2021,NULL,11697,23028
402805,20.05.2021,"Euromaidan Press @EuromaidanPress ? May 20",11698,23019
402787,31.05.2021,"Daily Report 124/2021 31 May 2021",11699,23014
405424,11.06.2021,"Karyna Shemchuk",11700,23057
405424,10.06.2021,"Karyna Shemchuk",11701,23014
404132,11.06.2021,"Ukrainian soldier killed in Donbas- Russian-occupation forces violate ceasefire five times - JFO HQ",11702,23064
404132,11.06.2021,"Ukrainian soldier killed in Donbas- Russian-occupation forces violate ceasefire five times - JFO HQ",11703,23063
404132,11.06.2021,"Ukrainian soldier killed in Donbas- Russian-occupation forces violate ceasefire five times - JFO HQ",11704,23065
404132,11.06.2021,"Six troops reported killed in war-torn Ukraine east",11705,23054
404132,11.06.2021,"Six troops reported killed in war-torn Ukraine east",11706,23054
404132,11.06.2021,"Six troops reported killed in war-torn Ukraine east",11707,23054
404132,14.06.2021,"Volodymyr Bielov",11708,23000
404132,14.06.2021,"Volodymyr Bielov",11709,23000
404132,14.06.2021,"Volodymyr Bielov",11710,23000
405425,21.06.2021,"Roman Halukha",11711,23063
405425,18.06.2021,"Roman Halukha",11712,23063
420005,25.06.2021,NULL,11713,23063
404147,21.06.2021,"Four DPR servicemen killed and five wounded in shelling by Ukrainian troops",11714,23014
404147,21.06.2021,"Four DPR servicemen killed and five wounded in shelling by Ukrainian troops",11715,23063
404147,22.06.2021,"Four troops reported killed in Ukraine's war-torn east",11716,23057
404147,22.06.2021,"Four troops reported killed in Ukraine's war-torn east",11717,23028
404164,26.06.2021,"One Ukrainian soldier died as result of shelling in Pisky area in Donbas - JFO HQ",11718,23028
404164,26.06.2021,"One Ukrainian soldier died as result of shelling in Pisky area in Donbas - JFO HQ",11719,23000
404164,26.06.2021,"One Ukrainian soldier died as result of shelling in Pisky area in Donbas - JFO HQ",11720,23000
404164,27.06.2021,"Ukrainian soldier fatally wounded in Donbas",11721,23054
404164,27.06.2021,"Ukrainian soldier fatally wounded in Donbas",11722,23054
404164,27.06.2021,"Ukrainian soldier fatally wounded in Donbas",11723,23054
404164,29.06.2021,"Oleksiy Olefir",11724,23019
404164,29.06.2021,"Oleksiy Olefir",11725,23019
404164,29.06.2021,"Oleksiy Olefir",11726,23019
405397,2.07.2021,"One DPR serviceman killed- another one wounded in shelling by Ukrainian troops",11727,23063
408893,5.07.2021,"Combat medic died- another serviceman wounded by shrapnel over past day in Donbas - JFO HQ",11728,23063
408893,5.07.2021,"Combat medic died- another serviceman wounded by shrapnel over past day in Donbas - JFO HQ",11729,23063
408893,5.07.2021,"Yuriy Pysmenny",11730,23028
408893,5.07.2021,"Yuriy Pysmenny",11731,23054
408900,6.07.2021,"Ukrainian officer killed- three soldiers wounded in Donbas",11732,23054
408900,5.07.2021,"One KIA- three WIA in Donbas - JFO HQ",11733,23066
408900,8.07.2021,"Bohdan Brodovsky",11734,23066
408906,9.07.2021,"Ukrainian soldier killed amid 11 truce breaches",11735,23019
408906,9.07.2021,"Ukrainian soldier killed amid 11 truce breaches",11736,23054
408906,10.07.2021,"Yevheniy Kurasov",11737,23066
408906,10.07.2021,"Yevheniy Kurasov",11738,23019
408916,14.07.2021,"Ukrainian soldier killed as Donbas militants use artillery",11739,23019
408916,14.07.2021,"Ukrainian soldier wounded in Donbas due to shelling attacks of Russia-led forces - JFO HQ",11740,23066
409453,19.07.2021,"Oleksandr Yurkow",11741,23066
408964,30.07.2021,"Donbass: 68 DPR servicemen- five civilians killed by Kiev?s aggression over past year",11742,23019
408964,30.07.2021,"Donbass: 68 DPR servicemen- five civilians killed by Kiev?s aggression over past year",11743,23054
408964,29.07.2021,"DPR reports three servicemen killed in shelling by Ukrainian army",11744,23066
408964,29.07.2021,"DPR reports three servicemen killed in shelling by Ukrainian army",11745,23028
408972,31.07.2021,"Ukrainian army violates ceasefire five times in 24 hours- DPR says",11746,23028
419938,6.08.2021,NULL,11747,23028
409427,3.08.2021,"Female civilian wounded in Ukrainian shelling attack dies - DPR mission",11748,23028
413662,7.08.2021,"Ukrainian soldier killed- another one wounded in Pisky area in Donbas",11749,23028
413662,8.08.2021,"Ukraine reports casualties- truce breaches in Donbas",11750,23057
413667,11.08.2021,"Ukraine official says civilian killed in Donbas",11751,23028
413667,19.08.2021,"Man kille d due  to s he lling in gove rnme nt-controlled Novoselivka Druha- Done ts k re gion",11752,23054
419940,6.08.2021,NULL,11753,23019
413685,19.08.2021,"Ukrainian soldier killed in Donbas conflict zone",11754,23019
413685,19.08.2021,"Ukrainian soldier killed amid three ceasefire violations by Russia-occupations forces - JFO HQ",11755,23067
413835,23.08.2021,"46-year-old Ihor Chernysh was killed during enemy shelling in the war zone on August 19- 2021.",11756,23057
413691,23.08.2021,"One Ukrainian soldier reported killed in Donbas",11757,23019
413696,24.08.2021,"Ukrainian soldier killed amid four truce breaches in Donbas",11758,23054
413698,25.08.2021,"One Ukrainian soldier killed- two wounded in Donbas",11759,23068
413736,27.08.2021,"Ukrainian soldier reported killed by enemy fire in Donbas",11760,23019
413736,27.08.2021,"Ukrainian soldier killed in clash with separatists",11761,23019
413736,27.08.2021,"Ukrainian soldier killed in Donbas - Skhid task force",11762,23019
419980,3.09.2021,NULL,11763,23069
415902,25.09.2021,NULL,11764,23000
419990,2.11.2021,"Crisis Watch Ukraine October 2021",11765,23054
428891,2.11.2021,"Crisis Watch Ukraine October 2021",11766,23057
419924,8.10.2021,"The overview of the current social and humanitarian situation in the territory of the Donetsk People`s Republic as a result of hostilities between 02 and 08 October 2021",11767,23070
419925,15.10.2021,"The overview of the current social and humanitarian situation in the territory of the Donetsk People`s Republic as a result of hostilities between 09 and 15 October 2021",11768,23031
419927,29.10.2021,"The overview of the current social and humanitarian situation in the territory of the Donetsk People`s Republic as a result of hostilities between 23 and 29 October 2021",11769,23031
423349,25.11.2021,"Daily Report 277/2021 25 November 2021",11770,23057
423346,10.12.2021,"Ukraine November 2021",11771,23057
423340,4.11.2021,NULL,11772,23057
423260,7.11.2021,"Ukrainian soldier killed in separatist attack",11773,23064
423342,8.11.2021,NULL,11774,23039
423333,26.11.2021,"Ukrainian soldier killed in Donbas - JFO HQ",11775,NULL
423333,26.11.2021,"Ukrainian soldier killed in Donbas - JFO HQ",11776,23000
423333,28.11.2021,"29y.o. Ali Naib Alkhasli killed by enemy sniper at Noivomykhailivka- Donetsk Obl on Nov 26- 2021.",11777,NULL
423333,28.11.2021,"29y.o. Ali Naib Alkhasli killed by enemy sniper at Noivomykhailivka- Donetsk Obl on Nov 26- 2021.",11778,23054
